temperature,current_cost,best_cost
0.6051667933504074,232,228
0.6045616265570569,232,228
0.6039570649304998,232,228
0.6033531078655693,232,228
0.6027497547577038,232,228
0.602147005002946,230,228
0.6015448579979431,230,228
0.6009433131399452,228,228
0.6003423698268052,228,228
0.5997420274569785,228,228
0.5991422854295215,228,228
0.598543143144092,228,228
0.5979446000009478,228,228
0.5973466554009469,228,228
0.596749308745546,228,228
0.5961525594368005,228,226
0.5955564068773637,226,226
0.5949608504704863,226,226
0.5943658896200158,226,226
0.5937715237303958,226,226
0.5931777522066654,226,226
0.5925845744544587,226,226
0.5919919898800042,226,226
0.5913999978901242,226,226
0.590808597892234,226,226
0.5902177892943418,226,226
0.5896275715050474,226,226
0.5890379439335424,226,226
0.5884489059896089,226,226
0.5878604570836192,226,226
0.5872725966265356,226,224
0.5866853240299091,224,224
0.5860986387058792,224,222
0.5855125400671733,222,222
0.5849270275271061,223,221
0.584342100499579,221,221
0.5837577583990794,221,221
0.5831740006406804,221,221
0.5825908266400397,221,221
0.5820082358133997,222,221
0.5814262275775862,222,221
0.5808448013500086,222,221
0.5802639565486586,222,221
0.57968369259211,223,221
0.5791040088995179,225,221
0.5785249048906184,225,221
0.5779463799857277,225,221
0.577368433605742,227,221
0.5767910651721362,227,221
0.576214274106964,227,221
0.5756380598328571,225,221
0.5750624217730242,225,221
0.5744873593512512,225,221
0.5739128719918999,225,221
0.573338959119908,225,221
0.572765620160788,227,221
0.5721928545406272,227,221
0.5716206616860866,227,221
0.5710490410244006,227,221
0.5704779919833761,223,221
0.5699075139913927,223,221
0.5693376064774013,226,221
0.5687682688709239,226,221
0.5681995006020529,226,221
0.5676313011014509,226,221
0.5670636698003494,226,221
0.5664966061305491,226,221
0.5659301095244186,226,221
0.5653641794148941,226,221
0.5647988152354793,226,221
0.5642340164202437,226,221
0.5636697824038235,226,221
0.5631061126214196,226,221
0.5625430065087982,226,221
0.5619804635022894,226,221
0.561418483038787,226,221
0.5608570645557482,226,221
0.5602962074911925,226,221
0.5597359112837013,228,221
0.5591761753724176,228,221
0.5586169991970452,228,221
0.5580583821978482,228,221
0.5575003238156504,228,221
0.5569428234918348,228,221
0.5563858806683429,228,221
0.5558294947876746,228,221
0.5552736652928869,230,221
0.5547183916275941,230,221
0.5541636732359665,230,221
0.5536095095627305,230,221
0.5530559000531677,230,221
0.5525028441531146,230,221
0.5519503413089615,230,221
0.5513983909676525,230,221
0.5508469925766849,230,221
0.5502961455841082,230,221
0.5497458494385241,230,221
0.5491961035890855,230,221
0.5486469074854965,230,221
0.548098260578011,230,221
0.547550162317433,230,221
0.5470026121551156,230,221
0.5464556095429605,230,221
0.5459091539334175,230,221
0.5453632447794842,230,221
0.5448178815347047,228,221
0.54427306365317,228,221
0.5437287905895168,228,221
0.5431850617989273,228,221
0.5426418767371284,228,221
0.5420992348603912,228,221
0.5415571356255309,228,221
0.5410155784899053,228,221
0.5404745629114154,228,221
0.539934088348504,228,221
0.5393941542601555,228,221
0.5388547601058953,228,221
0.5383159053457894,228,221
0.5377775894404436,228,221
0.5372398118510032,227,221
0.5367025720391522,227,221
0.536165869467113,227,221
0.5356297035976458,227,221
0.5350940738940482,225,221
0.5345589798201541,225,221
0.534024420840334,225,221
0.5334903964194936,227,221
0.5329569060230741,227,221
0.532423949117051,227,221
0.531891525167934,228,221
0.5313596336427661,228,221
0.5308282740091232,228,221
0.5302974457351142,228,221
0.5297671482893791,228,221
0.5292373811410898,228,221
0.5287081437599487,228,221
0.5281794356161887,228,221
0.5276512561805725,228,221
0.5271236049243919,228,221
0.5265964813194676,228,221
0.5260698848381481,229,221
0.5255438149533099,229,221
0.5250182711383566,229,221
0.5244932528672183,229,221
0.5239687596143511,229,221
0.5234447908547367,229,221
0.522921346063882,227,221
0.522398424717818,225,221
0.5218760262931003,225,221
0.5213541502668072,225,221
0.5208327961165404,225,221
0.5203119633204238,223,221
0.5197916513571034,223,221
0.5192718597057463,221,221
0.5187525878460405,221,220
0.5182338352581944,220,220
0.5177156014229363,220,220
0.5171978858215134,220,220
0.5166806879356919,220,220
0.5161640072477562,220,220
0.5156478432405085,220,220
0.515132195397268,220,220
0.5146170632018707,220,220
0.5141024461386688,220,220
0.5135883436925301,220,220
0.5130747553488376,220,220
0.5125616805934888,220,218
0.5120491189128954,218,218
0.5115370697939825,218,218
0.5110255327241885,218,218
0.5105145071914643,218,218
0.5100039926842729,218,218
0.5094939886915886,218,218
0.508984494702897,218,218
0.508475510208194,218,218
0.5079670346979859,218,218
0.5074590676632879,218,218
0.5069516085956246,219,218
0.506444656987029,219,218
0.505938212330042,219,218
0.505432274117712,219,218
0.5049268418435943,219,218
0.5044219150017507,219,218
0.5039174930867489,219,218
0.5034135755936622,219,218
0.5029101620180685,219,218
0.5024072518560504,219,218
0.5019048446041944,219,218
0.5014029397595902,219,218
0.5009015368198305,219,218
0.5004006352830107,219,218
0.4999002346477277,219,218
0.49940033441307996,219,218
0.49890093407866687,219,218
0.4984020331445882,219,218
0.4979036311114436,219,218
0.4974057274803321,219,218
0.49690832175285177,219,218
0.4964114134310989,219,218
0.4959150020176678,219,217
0.49541908701565013,217,217
0.49492366792863446,217,217
0.4944287442607058,217,217
