temperature,current_cost,best_cost
44.618606244367164,22929,21718
44.39551321314533,23267,21718
44.1735356470796,23331,21718
43.9526679688442,22367,21718
43.73290462899998,23495,21718
43.51424010585498,22835,21718
43.2966689053257,23594,21718
43.08018556079907,23196,21718
42.864784632995075,23040,21718
42.6504607098301,22366,21718
42.43720840628095,22569,21718
42.22502236424955,22822,21718
42.0138972524283,22566,21718
41.80382776616616,23057,21718
41.594808627335325,23326,21718
41.386834584198645,22647,21718
41.17990041127765,22913,21718
40.97400090922126,23539,21718
40.76913090467515,22377,21718
40.565285250151774,23097,21718
40.362458823901015,22378,21718
40.16064652978151,22601,21718
39.9598432971326,22675,21718
39.760044080646935,22925,21718
39.5612438602437,22396,21718
39.36343764094248,22128,21718
39.16662045273777,22724,21718
38.970787350474076,22926,21718
38.7759334137217,22528,21718
38.582053746653095,22562,21418
38.38914347791983,22036,21418
38.19719776053023,22701,21418
38.00621177172758,22697,21418
37.81618071286894,21905,21358
37.627099809304596,22088,21358
37.43896431025807,22338,21358
37.251769488706785,22389,21358
37.06551064126325,21502,21121
36.88018308805694,22386,21121
36.69578217261665,22024,21121
36.51230326175357,21481,21046
36.32974174544481,22309,21046
36.14809303671758,22011,21046
35.96735257153399,22461,21046
35.787515808676325,22528,21046
35.60857822963294,21742,21046
35.43053533848477,22346,21046
35.25338266179235,22228,21046
35.077115748483386,21935,21046
34.90173016974097,22140,21046
34.727221518892264,22317,21046
34.5535854112978,21611,21046
34.38081748424131,22541,21046
34.20891339682011,21859,21046
34.03786882983601,22170,21046
33.86767948568683,21853,21046
33.698341088258395,21922,21046
33.529849382817105,21944,21046
33.36220013590302,21702,21046
33.1953891352235,22207,21046
33.02941218954738,21944,21046
32.86426512859964,22817,21046
32.69994380295664,21927,20511
32.53644408394186,21303,20511
32.37376186352215,22429,20511
32.21189305420454,22063,20511
32.050833588933514,21980,20511
31.890579420988846,21444,20511
31.7311265238839,21782,20511
31.57247089126448,21088,20511
31.414608536808156,21222,20507
31.257535494124117,21852,20507
31.101247816653498,22450,20507
30.94574157757023,21730,20418
30.79101286968238,22153,20418
30.637057805333967,21464,20418
30.483872516307297,21234,20418
30.33145315372576,21649,20418
30.17979588795713,20855,20418
30.028896908517346,21529,20418
29.87875242397476,21076,20418
29.729358661854885,21376,20418
29.58071186854561,21598,20418
29.43280830920288,21147,20318
29.285644267656867,22166,20318
29.139216046318584,21748,20318
28.99351996608699,20767,20159
28.848552366256556,20965,20159
28.704309604425273,21560,20159
28.560788056403148,22079,20159
28.417984116121133,21322,20159
28.275894195540527,21688,20159
28.134514724562823,21007,20159
27.993842150940008,20878,20159
27.85387294018531,21186,20159
27.714603575484382,20764,20159
27.57603055760696,20789,20159
27.438150404818924,21518,20159
27.30095965279483,21478,20159
27.164454854530856,21361,20147
27.0286325802582,21176,20147
26.89348941735691,20652,19725
26.759021970270126,20694,19725
26.625226860418774,21433,19725
26.49210072611668,20874,19725
26.359640222486096,20969,19725
26.227842021373664,20907,19725
26.096702811266795,20859,19725
25.96621929721046,20462,19725
25.836388200724407,21459,19725
25.707206259720785,21434,19725
25.57867022842218,20439,19725
25.45077687728007,20889,19725
25.32352299289367,20278,19725
25.1969053779292,21038,19725
25.070920851039553,20820,19725
24.945566246784356,20757,19725
24.820838415550433,20763,19725
24.69673422347268,20732,19725
24.57325055235532,20454,19632
24.45038429959354,20848,19632
24.328132378095574,20499,19597
24.206491716205097,20498,19597
24.08545925762407,20298,19541
23.96503196133595,19999,19475
23.84520680152927,19994,19475
23.725980767521623,20134,19423
23.607350863684015,19693,19423
