step,temperature,best_hpwl,current_hpwl,accepted_moves,boltzmann_prob,elapsed_time_sec
1.0,100.0,2511420.0,2514822.0,107608.0,0.9900498337491681,3.1948089599609375e-05
2.0,99.0,2484752.0,2525950.0,93876.0,0.9899498337660453,26.899519205093384
3.0,98.01,2483065.0,2489697.0,91338.0,0.9898488339361307,28.275699138641357
4.0,97.0299,2472898.0,2489816.0,89453.0,0.9897468243670932,29.13796305656433
5.0,96.059601,2446078.0,2462219.0,87950.0,0.9896437950708519,30.140342950820923
6.0,95.09900499,2441351.0,2465980.0,85796.0,0.9895397359626931,31.583145141601562
7.0,94.1480149401,2430868.0,2443907.0,83507.0,0.9894346368603795,32.4795560836792
8.0,93.206534790699,2424222.0,2434352.0,82541.0,0.9893284874832521,33.465354919433594
9.0,92.27446944279201,2413351.0,2436644.0,80792.0,0.9892212774513254,34.38821506500244
10.0,91.35172474836409,2389573.0,2397598.0,78901.0,0.9891129962843737,35.38399410247803
11.0,90.43820750088045,2383554.0,2409045.0,77393.0,0.989003633401012,36.70289611816406
12.0,89.53382542587164,2380220.0,2387375.0,75706.0,0.9888931781177683,37.55631422996521
13.0,88.63848717161292,2355903.0,2357902.0,73632.0,0.9887816196481478,38.399219274520874
14.0,87.75210229989679,2347657.0,2358031.0,72059.0,0.9886689471016912,39.68411326408386
15.0,86.87458127689783,2344427.0,2365286.0,71081.0,0.9885551494830241,40.60711216926575
16.0,86.00583546412885,2331678.0,2339498.0,69825.0,0.9884402156908996,41.410375118255615
17.0,85.14577710948755,2331678.0,2351431.0,68021.0,0.9883241345172323,42.42322111129761
18.0,84.29431933839268,2304464.0,2320730.0,66814.0,0.988206894646126,43.13153624534607
19.0,83.45137614500875,2295279.0,2302933.0,64246.0,0.9880884846528923,44.51802206039429
20.0,82.61686238355867,2273358.0,2293648.0,63030.0,0.9879688930030625,45.43180727958679
21.0,81.79069375972308,2273358.0,2288335.0,62283.0,0.9878481080513908,46.66185116767883
22.0,80.97278682212585,2256810.0,2264293.0,60703.0,0.9877261180408505,47.34294605255127
23.0,80.1630589539046,2249482.0,2269418.0,59657.0,0.987602911101622,48.41105914115906
24.0,79.36142836436555,2244150.0,2249348.0,58653.0,0.9874784752500726,49.23949217796326
25.0,78.56781408072189,2213729.0,2218934.0,56917.0,0.987352798387729,50.074625968933105
26.0,77.78213593991467,2213491.0,2226510.0,55493.0,0.9872258683002413,51.49432110786438
27.0,77.00431458051553,2203512.0,2204772.0,54491.0,0.9870976726563389,52.16241931915283
28.0,76.23427143471037,2184351.0,2197514.0,53177.0,0.9869681990067793,53.072633028030396
29.0,75.47192872036327,2182949.0,2196275.0,51784.0,0.986837434783288,54.23456621170044
30.0,74.71720943315964,2169148.0,2181963.0,51126.0,0.9867053672974901,54.90818214416504
31.0,73.97003733882804,2159069.0,2159681.0,50200.0,0.9865719837398347,55.872820138931274
32.0,73.23033696543976,2139391.0,2140814.0,48192.0,0.9864372711785103,56.72038912773132
33.0,72.49803359578536,2130667.0,2137869.0,47559.0,0.9863012165583527,57.874303340911865
34.0,71.7730532598275,2125544.0,2133200.0,46403.0,0.9861638066997441,58.73217821121216
