step,temperature,best_hpwl,current_hpwl,accepted_moves,boltzmann_prob,elapsed_time_sec
1.0,10.0,761585.0,761585.0,25215.0,0.9048374180359595,0.00038433074951171875
2.0,9.99,636466.0,636466.0,9886.0,0.9047468482529377,25.38814091682434
3.0,9.98001,575878.0,575880.0,7650.0,0.9046561968886792,33.09749627113342
4.0,9.97002999,539318.0,539344.0,6616.0,0.9045654638787952,38.64401149749756
5.0,9.96005996001,513158.0,513158.0,5950.0,0.9044746491588648,42.78329157829285
6.0,9.95009990004999,494574.0,494574.0,5387.0,0.904383752664434,46.25695490837097
7.0,9.940149800149939,477022.0,477122.0,5224.0,0.9042927743310167,49.252700328826904
8.0,9.93020965034979,464023.0,464081.0,4894.0,0.9042017140940946,52.062878370285034
9.0,9.92027944069944,455061.0,455069.0,4525.0,0.9041105718891163,54.63825345039368
10.0,9.910359161258741,446443.0,446508.0,4646.0,0.9040193476514986,56.58405423164368
11.0,9.900448802097483,438527.0,438537.0,4522.0,0.9039280413166257,58.396870374679565
12.0,9.890548353295385,432041.0,432079.0,4356.0,0.9038366528198497,60.1556453704834
13.0,9.88065780494209,425021.0,425051.0,4331.0,0.9037451820964901,61.73102355003357
14.0,9.870777147137147,419490.0,419490.0,4238.0,0.9036536290818343,63.41516709327698
15.0,9.86090636999001,415317.0,415321.0,4094.0,0.9035619937111373,65.1021363735199
16.0,9.85104546362002,409716.0,409941.0,4055.0,0.9034702759196221,66.42089295387268
17.0,9.8411944181564,405463.0,405647.0,4058.0,0.9033784756424792,67.94643235206604
18.0,9.831353223738244,401242.0,401284.0,4013.0,0.9032865928148672,69.30832552909851
19.0,9.821521870514506,397103.0,397116.0,4041.0,0.9031946273719123,70.62040305137634
20.0,9.81170034864399,392795.0,392795.0,3822.0,0.9031025792487087,71.96141409873962
21.0,9.801888648295346,389033.0,389443.0,3782.0,0.9030104483803185,73.34648323059082
22.0,9.79208675964705,384247.0,384250.0,3659.0,0.9029182347017718,74.69829630851746
23.0,9.782294672887403,382238.0,382411.0,3659.0,0.9028259381480663,76.09165453910828
24.0,9.772512378214515,380828.0,380838.0,3748.0,0.9027335586541682,77.14486265182495
25.0,9.7627398658363,378950.0,379027.0,3748.0,0.9026410961550111,78.25119090080261
26.0,9.752977125970464,377288.0,377482.0,3653.0,0.9025485505854971,79.27100396156311
27.0,9.743224148844494,374808.0,375085.0,3664.0,0.9024559218804963,80.23522067070007
28.0,9.73348092469565,373070.0,373947.0,3686.0,0.9023632099748465,81.31416964530945
29.0,9.723747443770954,370519.0,370523.0,3625.0,0.902270414803354,82.26506161689758
30.0,9.714023696327184,367413.0,367467.0,3582.0,0.9021775363007932,83.35169267654419
31.0,9.704309672630856,365546.0,366402.0,3453.0,0.9020845744019065,84.48593282699585
32.0,9.694605362958225,365133.0,365312.0,3544.0,0.9019915290414043,85.53258800506592
33.0,9.684910757595267,363255.0,363257.0,3413.0,0.9018984001539658,86.31352829933167
34.0,9.675225846837671,361310.0,361766.0,3455.0,0.9018051876742379,87.2658109664917
35.0,9.665550620990834,360742.0,360924.0,3521.0,0.901711891536836,88.22508335113525
36.0,9.655885070369843,359995.0,360497.0,3524.0,0.9016185116763438,89.0002658367157
37.0,9.646229185299473,358501.0,358597.0,3496.0,0.901525048027313,89.81080675125122
38.0,9.636582956114173,355672.0,355975.0,3412.0,0.9014315005242642,90.69124102592468
39.0,9.62694637315806,354439.0,354561.0,3358.0,0.9013378691016861,91.76156497001648
40.0,9.617319426784901,353850.0,354139.0,3312.0,0.9012441536940357,92.61150288581848
41.0,9.607702107358117,351871.0,352046.0,3422.0,0.9011503542357384,93.40235471725464
42.0,9.598094405250759,349377.0,349658.0,3389.0,0.9010564706611884,94.35376405715942
43.0,9.588496310845509,346944.0,346944.0,3363.0,0.9009625029047481,95.3871705532074
44.0,9.578907814534663,345203.0,345545.0,3317.0,0.9008684509007485,96.5954999923706
45.0,9.569328906720129,343976.0,344439.0,3269.0,0.9007743145834891,97.53837966918945
46.0,9.55975957781341,343882.0,343997.0,3429.0,0.9006800938872381,98.52768588066101
47.0,9.550199818235596,341818.0,342210.0,3309.0,0.9005857887462322,99.27974128723145
48.0,9.54064961841736,341818.0,342019.0,3133.0,0.9004913990946766,100.27743101119995
49.0,9.531108968798943,340625.0,340823.0,3234.0,0.9003969248667455,101.00923037528992
50.0,9.521577859830144,338772.0,338980.0,3280.0,0.9003023659965814,101.89120626449585
51.0,9.512056281970313,338158.0,338218.0,3249.0,0.900207722418296,102.83672952651978
52.0,9.502544225688343,337316.0,337416.0,3146.0,0.9001129940659692,103.64603066444397
53.0,9.493041681462655,334692.0,335402.0,3170.0,0.9000181808736503,104.49949026107788
54.0,9.483548639781192,334491.0,334876.0,3132.0,0.8999232827753565,105.56774473190308
55.0,9.47406509114141,334120.0,334439.0,3173.0,0.8998282997050749,106.31236600875854
56.0,9.464591026050268,333748.0,333830.0,3105.0,0.8997332315967607,107.0987901687622
57.0,9.455126435024217,332941.0,333198.0,3044.0,0.8996380783843384,107.88162469863892
58.0,9.445671308589192,332142.0,332240.0,3162.0,0.8995428400017011,108.71864175796509
59.0,9.436225637280604,330911.0,331373.0,3087.0,0.8994475163827113,109.57783126831055
60.0,9.426789411643323,330758.0,331123.0,3052.0,0.8993521074612001,110.54781746864319
61.0,9.41736262223168,330213.0,330305.0,3130.0,0.8992566131709677,111.31469964981079
62.0,9.407945259609448,328911.0,329205.0,3048.0,0.8991610334457835,112.11626696586609
63.0,9.39853731434984,328264.0,328336.0,2977.0,0.8990653682193858,113.02668619155884
64.0,9.38913877703549,327441.0,327838.0,3035.0,0.8989696174254821,113.86634850502014
65.0,9.379749638258454,325625.0,326280.0,3034.0,0.8988737809977492,114.70302677154541
66.0,9.370369888620196,325622.0,326234.0,3032.0,0.8987778588698327,115.67693662643433
67.0,9.360999518731576,324679.0,324913.0,3002.0,0.8986818509753478,116.3903648853302
68.0,9.351638519212845,324198.0,324280.0,2951.0,0.8985857572478786,117.21486806869507
69.0,9.342286880693631,323179.0,323221.0,2936.0,0.8984895776209788,117.98180031776428
70.0,9.332944593812938,322178.0,322647.0,2948.0,0.8983933120281711,118.80585360527039
71.0,9.323611649219124,322178.0,322767.0,2911.0,0.8982969604029476,119.63654780387878
72.0,9.314288037569906,320912.0,320946.0,3001.0,0.89820052267877,120.33390307426453
73.0,9.304973749532335,319110.0,319878.0,2975.0,0.8981039987890691,121.18038320541382
74.0,9.295668775782802,319110.0,319819.0,2985.0,0.8980073886672453,122.10742592811584
75.0,9.28637310700702,319110.0,319400.0,2952.0,0.8979106922466684,122.78966474533081
76.0,9.277086733900012,317692.0,317966.0,2840.0,0.8978139094606776,123.47231769561768
77.0,9.267809647166112,316896.0,317183.0,2889.0,0.897717040242582,124.36598038673401
78.0,9.258541837518946,316095.0,316241.0,2779.0,0.8976200845256598,125.18354272842407
79.0,9.249283295681426,314651.0,314681.0,2900.0,0.8975230422431588,126.13446879386902
80.0,9.240034012385745,314313.0,315547.0,2798.0,0.897425913328297,127.01822113990784
81.0,9.23079397837336,314313.0,315802.0,2836.0,0.8973286977142614,127.75960659980774
82.0,9.221563184394986,314313.0,315232.0,2837.0,0.897231395334209,128.4594452381134
83.0,9.21234162121059,314313.0,315220.0,2729.0,0.8971340061212666,129.15832591056824
84.0,9.20312927958938,313145.0,313795.0,2897.0,0.8970365300085305,129.87014389038086
85.0,9.19392615030979,312081.0,312123.0,2803.0,0.8969389669290669,130.7200300693512
86.0,9.18473222415948,311983.0,312096.0,2755.0,0.8968413168159121,131.5577850341797
87.0,9.17554749193532,311004.0,311404.0,2827.0,0.8967435796020717,132.26611280441284
88.0,9.166371944443386,311004.0,311250.0,2736.0,0.8966457552205218,133.09372687339783
89.0,9.157205572498942,310576.0,310753.0,2776.0,0.8965478436042079,133.80541944503784
90.0,9.148048366926442,310576.0,311112.0,2838.0,0.8964498446860459,134.57997274398804
91.0,9.138900318559516,310355.0,310471.0,2795.0,0.8963517583989214,135.27798628807068
92.0,9.129761418240957,309636.0,310035.0,2796.0,0.8962535846756903,136.00244188308716
93.0,9.120631656822717,309119.0,309270.0,2727.0,0.8961553234491781,136.94825625419617
94.0,9.111511025165894,308502.0,308572.0,2799.0,0.896056974652181,137.881902217865
95.0,9.102399514140728,307347.0,307574.0,2699.0,0.895958538217465,138.6738142967224
96.0,9.093297114626587,307171.0,307226.0,2727.0,0.895860014077766,139.53631067276
97.0,9.08420381751196,306129.0,306441.0,2675.0,0.8957614021657909,140.26745915412903
98.0,9.075119613694449,305041.0,305071.0,2586.0,0.8956627024142161,141.11821627616882
99.0,9.066044494080755,304584.0,305390.0,2693.0,0.8955639147556885,141.960875749588
100.0,9.056978449586675,304556.0,304731.0,2684.0,0.8954650391228255,142.72245693206787
101.0,9.047921471137087,303767.0,303832.0,2660.0,0.8953660754482147,143.43529796600342
102.0,9.03887354966595,303767.0,304596.0,2591.0,0.895267023664414,144.24042391777039
103.0,9.029834676116284,303651.0,304099.0,2746.0,0.8951678837039518,144.9544014930725
104.0,9.020804841440167,303038.0,303277.0,2596.0,0.8950686554993272,145.68279910087585
105.0,9.011784036598728,303012.0,303424.0,2615.0,0.8949693389830096,146.46706771850586
106.0,9.00277225256213,302387.0,302986.0,2527.0,0.8948699340874385,147.13942694664001
107.0,8.993769480309567,302387.0,302815.0,2607.0,0.8947704407450249,147.86286282539368
108.0,8.984775710829258,301580.0,301657.0,2619.0,0.8946708588881496,148.53907084465027
109.0,8.975790935118429,300842.0,300898.0,2588.0,0.8945711884491643,149.32235479354858
110.0,8.966815144183311,300167.0,300488.0,2560.0,0.8944714293603915,150.1130187511444
111.0,8.957848329039127,299445.0,300143.0,2607.0,0.8943715815541243,150.86926078796387
112.0,8.948890480710087,299445.0,300026.0,2571.0,0.8942716449626267,151.64669704437256
113.0,8.939941590229378,299374.0,299505.0,2561.0,0.8941716195181333,152.29526352882385
114.0,8.931001648639148,298670.0,299106.0,2640.0,0.8940715051528495,152.9941177368164
115.0,8.922070646990509,298670.0,299956.0,2625.0,0.8939713017989519,153.77867364883423
116.0,8.913148576343518,298670.0,299523.0,2554.0,0.8938710093885877,154.43366122245789
117.0,8.904235427767174,298670.0,298817.0,2609.0,0.8937706278538751,155.08332872390747
118.0,8.895331192339407,298246.0,299421.0,2491.0,0.8936701571269032,155.7427694797516
119.0,8.886435861147067,298246.0,299358.0,2610.0,0.8935695971397325,156.4629282951355
120.0,8.87754942528592,298091.0,298168.0,2473.0,0.8934689478243942,157.1257655620575
121.0,8.868671875860635,296888.0,296888.0,2486.0,0.8933682091128906,157.82676124572754
122.0,8.859803203984773,296076.0,296302.0,2387.0,0.8932673809371954,158.6833851337433
123.0,8.850943400780789,296076.0,296494.0,2542.0,0.8931664632292532,159.4813995361328
124.0,8.842092457380009,295505.0,295694.0,2435.0,0.89306545592098,160.1629331111908
125.0,8.833250364922629,294147.0,294237.0,2421.0,0.8929643589442628,160.9561309814453
126.0,8.824417114557706,294147.0,294350.0,2341.0,0.8928631722309603,161.85060214996338
127.0,8.815592697443149,294082.0,294386.0,2429.0,0.8927618957129024,162.52448773384094
128.0,8.806777104745706,294082.0,294872.0,2415.0,0.8926605293218901,163.1973648071289
129.0,8.79797032764096,294082.0,294622.0,2469.0,0.892559072989696,163.87137913703918
130.0,8.78917235731332,293669.0,294080.0,2435.0,0.8924575266480642,164.5344753265381
131.0,8.780383184956007,293554.0,293567.0,2430.0,0.8923558902287104,165.30765843391418
132.0,8.771602801771051,293133.0,293760.0,2331.0,0.8922541636633216,166.04193878173828
133.0,8.76283119896928,292904.0,292981.0,2378.0,0.8921523468835563,166.7548565864563
134.0,8.75406836777031,292658.0,293501.0,2421.0,0.892050439821045,167.6391088962555
135.0,8.74531429940254,292116.0,292595.0,2519.0,0.8919484424073897,168.4627652168274
136.0,8.736568985103139,292116.0,292410.0,2434.0,0.8918463545741638,169.22162890434265
137.0,8.727832416118035,290692.0,290749.0,2363.0,0.891744176252913,169.91276240348816
138.0,8.719104583701917,290388.0,290618.0,2394.0,0.8916419073751543,170.81708526611328
139.0,8.710385479118214,290388.0,290959.0,2420.0,0.8915395478723765,171.5519483089447
140.0,8.701675093639096,290388.0,291810.0,2442.0,0.8914370976760408,172.3503863811493
141.0,8.692973418545456,290388.0,291653.0,2406.0,0.8913345567175798,173.03041124343872
142.0,8.68428044512691,290388.0,291009.0,2311.0,0.8912319249283982,173.6997103691101
143.0,8.675596164681783,289703.0,289905.0,2259.0,0.8911292022398727,174.3774037361145
144.0,8.666920568517101,289678.0,289810.0,2368.0,0.891026388583352,175.1579773426056
145.0,8.658253647948584,289678.0,289984.0,2399.0,0.8909234838901571,175.86151909828186
146.0,8.649595394300635,288904.0,288974.0,2375.0,0.8908204880915807,176.53496170043945
147.0,8.640945798906333,288207.0,288658.0,2372.0,0.890717401118888,177.29447054862976
148.0,8.632304853107428,287534.0,287538.0,2333.0,0.8906142229033163,178.01858973503113
149.0,8.623672548254321,287230.0,287290.0,2271.0,0.890510953376075,178.7559871673584
150.0,8.615048875706067,285259.0,285259.0,2328.0,0.890407592468346,179.46634936332703
151.0,8.606433826830362,284700.0,285048.0,2185.0,0.8903041401112836,180.38538551330566
152.0,8.59782739300353,284382.0,284608.0,2245.0,0.890200596236014,181.09859919548035
153.0,8.589229565610527,284328.0,284368.0,2161.0,0.8900969607736364,181.7843313217163
154.0,8.580640336044917,284075.0,284522.0,2319.0,0.8899932336552221,182.42601323127747
155.0,8.572059695708871,284042.0,284982.0,2309.0,0.8898894148118152,183.10976266860962
156.0,8.563487636013162,284042.0,285275.0,2252.0,0.8897855041744318,183.77337646484375
157.0,8.554924148377149,284042.0,284722.0,2244.0,0.8896815016740613,184.40707802772522
158.0,8.546369224228771,284042.0,284671.0,2183.0,0.8895774072416653,185.03766202926636
159.0,8.537822855004542,284042.0,284568.0,2214.0,0.8894732208081781,185.70616626739502
160.0,8.529285032149538,283896.0,284133.0,2270.0,0.889368942304507,186.33377313613892
161.0,8.520755747117388,282655.0,282722.0,2247.0,0.8892645716615317,186.99230074882507
162.0,8.51223499137027,282655.0,283027.0,2236.0,0.8891601088101049,187.83286571502686
163.0,8.5037227563789,282071.0,282079.0,2237.0,0.8890555536810523,188.48438620567322
164.0,8.495219033622522,281658.0,282159.0,2216.0,0.8889509062051723,189.24356412887573
165.0,8.486723814588899,281658.0,282263.0,2333.0,0.8888461663132362,189.95536494255066
166.0,8.47823709077431,281339.0,281375.0,2175.0,0.8887413339359888,190.61600375175476
167.0,8.469758853683537,280461.0,280848.0,2209.0,0.8886364090041471,191.31139850616455
168.0,8.461289094829853,280281.0,281111.0,2172.0,0.888531391448402,192.0990526676178
169.0,8.452827805735023,280281.0,280750.0,2147.0,0.888426281199417,192.76408290863037
170.0,8.444374977929288,280281.0,281002.0,2091.0,0.8883210781878291,193.39907836914062
171.0,8.435930602951359,280281.0,280799.0,2168.0,0.8882157823442485,194.0300807952881
172.0,8.427494672348407,280281.0,280731.0,2147.0,0.8881103935992584,194.68543982505798
173.0,8.419067177676059,280281.0,281134.0,2088.0,0.8880049118834156,195.33554315567017
174.0,8.410648110498382,280281.0,280532.0,2142.0,0.8878993371272501,195.9893457889557
175.0,8.402237462387884,280052.0,280284.0,2175.0,0.8877936692612655,196.63258719444275
176.0,8.393835224925496,280049.0,280127.0,2096.0,0.8876879082159388,197.53110218048096
177.0,8.38544138970057,279667.0,279695.0,2054.0,0.8875820539217203,198.2001075744629
178.0,8.37705594831087,279593.0,280169.0,2260.0,0.8874761063090342,198.9084827899933
179.0,8.36867889236256,279593.0,280200.0,2082.0,0.8873700653082781,199.56408143043518
180.0,8.360310213470198,279457.0,280013.0,2096.0,0.8872639308498232,200.22047996520996
181.0,8.351949903256727,279457.0,279648.0,2135.0,0.8871577028640146,200.90029644966125
182.0,8.34359795335347,278608.0,278750.0,2204.0,0.8870513812811711,201.53770875930786
183.0,8.335254355400117,277600.0,277936.0,2074.0,0.8869449660315851,202.31602025032043
184.0,8.326919101044718,277600.0,278795.0,2119.0,0.8868384570455231,203.10143661499023
185.0,8.318592181943673,277007.0,277017.0,2044.0,0.8867318542532254,203.7470474243164
186.0,8.31027358976173,276329.0,276896.0,2074.0,0.8866251575849061,204.4975085258484
187.0,8.301963316171967,275986.0,275986.0,2157.0,0.8865183669707536,205.26731252670288
188.0,8.293661352855796,275154.0,275599.0,2108.0,0.88641148234093,205.96464157104492
189.0,8.285367691502941,274669.0,275135.0,2037.0,0.8863045036255719,206.73807525634766
190.0,8.277082323811438,274449.0,274568.0,2042.0,0.8861974307547895,207.4572606086731
191.0,8.268805241487627,273935.0,274509.0,2064.0,0.8860902636586678,208.14889860153198
192.0,8.26053643624614,273920.0,274118.0,2030.0,0.8859830022672656,208.88940143585205
193.0,8.252275899809893,273250.0,273514.0,2096.0,0.885875646510616,209.55272316932678
194.0,8.244023623910083,272604.0,272651.0,2080.0,0.8857681963187267,210.30989861488342
195.0,8.235779600286174,271875.0,271975.0,1962.0,0.8856606516215798,211.06712746620178
