temperature,current_cost,best_cost
2.37592554788293,8059,7999
2.352166292404101,8017,7969
2.32864462948006,7973,7897
2.305358183185259,7903,7885
2.2823046013534065,7897,7856
2.2594815553398724,7856,7852
2.2368867397864736,7866,7852
2.2145178723886088,7864,7830
2.1923726936647228,7830,7770
2.1704489667280753,7770,7756
2.1487444770607946,7756,7739
2.1272570322901867,7763,7705
2.1059844619672847,7731,7705
2.0849246173476117,7707,7668
2.0640753711741358,7672,7621
2.0434346174623945,7621,7593
2.0230002712877706,7593,7581
2.002770268574893,7589,7557
1.982742565889144,7557,7489
1.9629151402302525,7489,7460
1.94328598882795,7466,7417
1.9238531289396703,7417,7379
1.9046145976502735,7381,7339
1.8855684516737707,7343,7283
1.866712767157033,7283,7262
1.8480456394854625,7265,7229
1.829565183090608,7231,7202
1.8112695312597018,7206,7190
1.7931568359471048,7194,7160
1.7752252675876339,7160,7140
1.7574730149117574,7142,7130
1.7398982847626399,7130,7086
1.7224993019150134,7086,7070
1.7052743088958633,7074,7052
1.6882215658069046,7052,7038
1.6713393501488356,7038,7012
1.6546259566473474,7024,7012
1.6380796970808738,7018,6992
1.621698900110065,6992,6972
1.6054819111089644,6972,6943
1.5894270919978748,6943,6923
1.573532821077896,6925,6922
1.557797492867117,6922,6916
1.542219517938446,6918,6902
1.5267973227590614,6902,6894
1.5115293495314708,6894,6875
1.496414056036156,6877,6859
1.4814499154757945,6859,6841
1.4666354163210367,6841,6823
1.4519690621578263,6823,6819
1.437449371536248,6826,6808
1.4230748778208855,6814,6807
1.4088441290426765,6807,6797
1.3947556877522498,6799,6789
1.3808081308747273,6789,6761
1.36700004956598,6761,6757
1.3533300490703202,6759,6733
1.339796748579617,6733,6707
1.3263987810938207,6707,6699
1.3131347932828825,6699,6694
1.3000034453500537,6698,6672
1.2870034108965531,6672,6665
1.2741333767875875,6667,6648
1.2613920430197116,6648,6624
1.2487781225895145,6624,6611
1.2362903413636193,6611,6599
1.2239274379499832,6601,6573
1.2116881635704833,6575,6571
1.1995712819347784,6571,6557
1.1875755691154306,6557,6549
1.1756998134242762,6551,6519
1.1639428152900335,6519,6515
1.152303387137133,6517,6501
1.1407803532657617,6501,6470
1.129372549733104,6470,6460
1.1180788242357729,6460,6448
1.106898035993415,6448,6426
1.0958290556334809,6426,6420
1.084870765077146,6422,6408
1.0740220574263746,6408,6402
1.0632818368521109,6402,6386
1.0526490184835897,6386,6352
1.0421225282987538,6354,6352
1.0317013030157662,6352,6342
1.0213842899856085,6342,6313
1.0111704470857523,6313,6285
1.0010587426148947,6285,6261
0.9910481551887458,6261,6241
0.9811376736368583,6241,6225
0.9713262969004898,6225,6219
0.9616130339314849,6219,6211
0.95199690359217,6212,6190
0.9424769345562484,6190,6187
0.9330521652106859,6187,6165
0.923721643558579,6169,6157
0.9144844271229932,6157,6154
0.9053395828517632,6156,6148
0.8962861870232456,6154,6140
0.8873233251530132,6140,6134
0.878450091901483,6134,6114
0.8696655909824682,6114,6104
0.8609689350726435,6108,6086
0.852359245721917,6086,6075
0.8438356532646978,6075,6069
0.8353972967320508,6069,6043
0.8270433237647302,6043,6039
0.8187728905270829,6039,6025
0.810585161621812,6025,6009
0.8024793100055939,6009,5999
0.7944545169055379,5999,5989
0.7865099717364825,5989,5981
0.7786448720191177,5981,5969
0.7708584232989265,5969,5959
0.7631498390659373,5959,5947
0.7555183406752779,5947,5934
0.7479631572685251,5934,5928
0.7404835256958399,5928,5928
0.7330786904388814,5928,5918
0.7257479035344926,5918,5910
0.7184904244991477,5910,5902
0.7113055202541562,5902,5898
0.7041924650516146,5902,5898
0.6971505404010985,5902,5886
0.6901790349970874,5886,5878
0.6832772446471166,5878,5866
0.6764444722006454,5866,5840
0.669680027478639,5840,5834
0.6629832272038526,5834,5822
0.6563533949318141,5822,5814
0.6497898609824959,5814,5806
0.643291962372671,5806,5777
0.6368590427489442,5777,5769
0.6304904523214547,5769,5763
0.6241855477982402,5763,5763
0.6179436923202578,5763,5753
0.6117642553970553,5753,5749
0.6056466128430847,5749,5726
0.5995901467146539,5726,5703
0.5935942452475074,5703,5686
0.5876583027950323,5686,5674
0.5817817197670819,5674,5668
0.5759639025694111,5668,5668
0.570204263543717,5668,5644
0.5645022209082798,5644,5631
0.558857198699197,5631,5611
0.553268626712205,5611,5605
0.547735940445083,5605,5595
0.5422585810406322,5595,5583
0.5368359952302258,5583,5575
0.5314676352779236,5575,5565
0.5261529589251444,5565,5555
0.5208914293358929,5555,5547
0.515682515042534,5547,5529
0.5105256898921087,5529,5529
0.5054204329931876,5529,5521
0.5003662286632558,5521,5515
0.4953625663766232,5515,5510
0.49040894071285696,5510,5504
