temperature,current_cost,best_cost
0.4596045839873742,2179,2179
0.45914497940338683,2179,2179
0.4586858344239834,2179,2179
0.45822714858955943,2179,2179
0.45776892144096987,2179,2179
0.4573111525195289,2179,2175
0.4568538413670094,2175,2175
0.4563969875256424,2175,2175
0.45594059053811675,2175,2175
0.45548464994757865,2175,2175
0.45502916529763104,2175,2173
0.45457413613233344,2173,2173
0.4541195619962011,2173,2171
0.4536654424342049,2171,2171
0.45321177699177073,2171,2171
0.452758565214779,2171,2171
0.4523058066495642,2171,2167
0.45185350084291465,2167,2167
0.4514016473420717,2167,2167
0.45095024569472963,2167,2167
0.4504992954490349,2167,2167
0.45004879615358584,2167,2167
0.44959874735743227,2167,2165
0.4491491486100748,2165,2165
0.44869999946146477,2165,2165
0.4482512994620033,2165,2163
0.4478030481625413,2163,2163
0.44735524511437874,2163,2161
0.4469078898692644,2161,2161
0.4464609819793951,2161,2161
0.44601452099741573,2161,2159
0.4455685064764183,2159,2159
0.4451229379699419,2159,2159
0.44467781503197196,2159,2159
0.44423313721693997,2159,2159
0.44378890407972305,2159,2155
0.44334511517564335,2155,2154
0.4429017700604677,2154,2154
0.44245886829040726,2154,2154
0.44201640942211684,2154,2154
0.44157439301269474,2154,2154
0.44113281861968207,2154,2154
0.4406916858010624,2154,2154
0.4402509941152613,2154,2154
0.43981074312114604,2154,2154
0.4393709323780249,2154,2154
0.4389315614456469,2154,2154
0.43849262988420123,2154,2154
0.438054137254317,2154,2154
0.4376160831170627,2154,2153
0.43717846703394564,2153,2153
0.4367412885669117,2153,2153
0.4363045472783448,2153,2153
0.43586824273106645,2153,2153
0.4354323744883354,2153,2153
0.43499694211384704,2153,2153
0.4345619451717332,2153,2153
0.43412738322656147,2153,2153
0.4336932558433349,2153,2153
0.43325956258749154,2153,2153
0.43282630302490405,2153,2149
0.43239347672187917,2149,2149
0.4319610832451573,2149,2148
0.43152912216191214,2148,2148
0.4310975930397502,2148,2146
0.43066649544671043,2146,2144
0.4302358289512637,2144,2144
0.4298055931223125,2144,2144
0.42937578752919014,2144,2144
0.4289464117416609,2144,2144
0.42851746532991924,2144,2140
0.42808894786458934,2140,2140
0.42766085891672473,2140,2140
0.427233198057808,2140,2138
0.4268059648597502,2138,2138
0.4263791588948904,2138,2138
0.42595277973599555,2138,2137
0.42552682695625954,2137,2137
0.4251013001293033,2137,2137
0.424676198829174,2137,2137
0.4242515226303448,2137,2133
0.42382727110771445,2133,2133
0.4234034438366067,2133,2133
0.4229800403927701,2133,2133
0.42255706035237733,2133,2133
0.42213450329202495,2133,2133
0.4217123687887329,2133,2129
0.4212906564199442,2129,2129
0.42086936576352424,2129,2125
0.4204484963977607,2125,2123
0.42002804790136294,2123,2121
0.4196080198534616,2121,2121
0.4191884118336081,2121,2121
0.41876922342177453,2121,2121
0.41835045419835276,2121,2121
0.4179321037441544,2121,2121
0.41751417164041027,2121,2121
0.41709665746876984,2121,2115
0.4166795608113011,2115,2103
0.41626288125048977,2103,2103
0.41584661836923925,2103,2103
0.41543077175087,2103,2097
0.41501534097911913,2097,2097
0.41460032563814003,2097,2097
0.4141857253125019,2097,2097
0.41377153958718943,2097,2097
0.4133577680476022,2097,2097
0.4129444102795546,2097,2095
0.412531465869275,2095,2095
0.41211893440340575,2095,2093
0.41170681546900234,2093,2091
0.41129510865353336,2091,2091
0.41088381354487985,2091,2091
0.410472929731335,2091,2091
0.41006245680160364,2091,2091
0.40965239434480205,2091,2091
0.40924274195045723,2091,2091
0.40883349920850676,2091,2091
0.40842466570929825,2091,2091
0.40801624104358897,2091,2091
0.4076082248025454,2091,2091
0.4072006165777428,2091,2090
0.4067934159611651,2090,2084
0.4063866225452039,2084,2082
0.4059802359226587,2082,2082
0.40557425568673605,2082,2082
0.40516868143104934,2082,2082
0.4047635127496183,2082,2082
0.4043587492368687,2082,2082
0.4039543904876318,2082,2080
0.4035504360971442,2080,2080
0.40314688566104706,2080,2080
0.402743738775386,2080,2080
0.4023409950366106,2080,2080
0.401938654041574,2080,2080
0.4015367153875324,2080,2077
0.4011351786721449,2077,2077
0.40073404349347275,2077,2077
0.40033330944997925,2077,2077
0.39993297614052925,2077,2077
0.3995330431643887,2077,2077
0.39913351012122433,2077,2077
0.3987343766111031,2077,2077
0.398335642234492,2077,2077
0.3979373065922575,2077,2077
0.39753936928566525,2077,2077
0.3971418299163796,2077,2077
0.3967446880864632,2077,2077
0.3963479433983767,2077,2075
0.3959515954549783,2075,2075
0.39555564385952335,2075,2075
0.39516008821566384,2075,2075
0.3947649281274482,2075,2075
0.3943701631993207,2075,2075
0.3939757930361214,2075,2075
0.3935818172430853,2075,2075
0.3931882354258422,2075,2075
0.39279504719041636,2075,2075
0.39240225214322594,2075,2075
0.39200984989108273,2075,2075
0.39161784004119166,2075,2073
0.39122622220115044,2073,2073
