step,temperature,best_hpwl,current_hpwl,accepted_moves,boltzmann_prob,elapsed_time_sec
1.0,10.0,631.0,758.0,524.0,0.9048374180359595,1.811981201171875e-05
2.0,9.99,631.0,839.0,537.0,0.9047468482529377,0.0020220279693603516
3.0,9.98001,626.0,738.0,502.0,0.9046561968886792,0.003789186477661133
4.0,9.97002999,626.0,769.0,531.0,0.9045654638787952,0.005697011947631836
5.0,9.96005996001,626.0,740.0,530.0,0.9044746491588648,0.007668018341064453
6.0,9.95009990004999,626.0,685.0,534.0,0.904383752664434,0.00940394401550293
7.0,9.940149800149939,626.0,748.0,529.0,0.9042927743310167,0.011098861694335938
8.0,9.93020965034979,626.0,695.0,539.0,0.9042017140940946,0.012823104858398438
9.0,9.92027944069944,626.0,744.0,540.0,0.9041105718891163,0.014627933502197266
10.0,9.910359161258741,626.0,748.0,528.0,0.9040193476514986,0.016415119171142578
11.0,9.900448802097483,626.0,814.0,529.0,0.9039280413166257,0.018232107162475586
12.0,9.890548353295385,626.0,761.0,565.0,0.9038366528198497,0.020023107528686523
13.0,9.88065780494209,626.0,777.0,517.0,0.9037451820964901,0.021738052368164062
14.0,9.870777147137147,626.0,780.0,547.0,0.9036536290818343,0.023468017578125
15.0,9.86090636999001,626.0,669.0,491.0,0.9035619937111373,0.025246143341064453
16.0,9.85104546362002,626.0,842.0,529.0,0.9034702759196221,0.027014970779418945
17.0,9.8411944181564,626.0,726.0,523.0,0.9033784756424792,0.02902507781982422
18.0,9.831353223738244,626.0,789.0,532.0,0.9032865928148672,0.0307769775390625
19.0,9.821521870514506,626.0,709.0,514.0,0.9031946273719123,0.0325620174407959
20.0,9.81170034864399,626.0,744.0,548.0,0.9031025792487087,0.03432512283325195
21.0,9.801888648295346,626.0,691.0,476.0,0.9030104483803185,0.03656721115112305
22.0,9.79208675964705,626.0,761.0,503.0,0.9029182347017718,0.03832721710205078
23.0,9.782294672887403,626.0,723.0,513.0,0.9028259381480663,0.040071964263916016
24.0,9.772512378214515,626.0,692.0,532.0,0.9027335586541682,0.0419468879699707
25.0,9.7627398658363,626.0,709.0,542.0,0.9026410961550111,0.04385113716125488
26.0,9.752977125970464,626.0,737.0,504.0,0.9025485505854971,0.04555082321166992
27.0,9.743224148844494,626.0,753.0,506.0,0.9024559218804963,0.04724907875061035
28.0,9.73348092469565,626.0,726.0,493.0,0.9023632099748465,0.049067020416259766
29.0,9.723747443770954,626.0,745.0,508.0,0.902270414803354,0.05092215538024902
30.0,9.714023696327184,626.0,792.0,528.0,0.9021775363007932,0.05278611183166504
31.0,9.704309672630856,622.0,873.0,482.0,0.9020845744019065,0.0546269416809082
32.0,9.694605362958225,622.0,802.0,525.0,0.9019915290414043,0.056414127349853516
33.0,9.684910757595267,620.0,664.0,515.0,0.9018984001539658,0.05820918083190918
34.0,9.675225846837671,620.0,770.0,519.0,0.9018051876742379,0.06006789207458496
35.0,9.665550620990834,620.0,726.0,499.0,0.901711891536836,0.06177997589111328
36.0,9.655885070369843,620.0,728.0,449.0,0.9016185116763438,0.06346511840820312
37.0,9.646229185299473,620.0,820.0,495.0,0.901525048027313,0.0652780532836914
38.0,9.636582956114173,620.0,695.0,508.0,0.9014315005242642,0.06712889671325684
39.0,9.62694637315806,620.0,794.0,536.0,0.9013378691016861,0.06890106201171875
40.0,9.617319426784901,620.0,761.0,521.0,0.9012441536940357,0.07055997848510742
41.0,9.607702107358117,620.0,735.0,516.0,0.9011503542357384,0.07229804992675781
42.0,9.598094405250759,620.0,758.0,511.0,0.9010564706611884,0.07416701316833496
43.0,9.588496310845509,610.0,782.0,491.0,0.9009625029047481,0.07587695121765137
44.0,9.578907814534663,610.0,738.0,488.0,0.9008684509007485,0.07769513130187988
45.0,9.569328906720129,610.0,789.0,527.0,0.9007743145834891,0.07940196990966797
46.0,9.55975957781341,610.0,768.0,496.0,0.9006800938872381,0.0811159610748291
47.0,9.550199818235596,610.0,711.0,487.0,0.9005857887462322,0.0828559398651123
48.0,9.54064961841736,610.0,743.0,491.0,0.9004913990946766,0.0845329761505127
49.0,9.531108968798943,610.0,701.0,511.0,0.9003969248667455,0.08627104759216309
50.0,9.521577859830144,610.0,745.0,469.0,0.9003023659965814,0.08802485466003418
51.0,9.512056281970313,610.0,705.0,496.0,0.900207722418296,0.08976101875305176
52.0,9.502544225688343,610.0,751.0,517.0,0.9001129940659692,0.0914759635925293
53.0,9.493041681462655,610.0,666.0,475.0,0.9000181808736503,0.09320211410522461
54.0,9.483548639781192,610.0,697.0,489.0,0.8999232827753565,0.09498715400695801
55.0,9.47406509114141,610.0,748.0,507.0,0.8998282997050749,0.09666204452514648
56.0,9.464591026050268,610.0,754.0,486.0,0.8997332315967607,0.09835410118103027
57.0,9.455126435024217,610.0,677.0,448.0,0.8996380783843384,0.10007309913635254
58.0,9.445671308589192,610.0,680.0,464.0,0.8995428400017011,0.10197687149047852
59.0,9.436225637280604,610.0,732.0,457.0,0.8994475163827113,0.10366296768188477
60.0,9.426789411643323,610.0,736.0,481.0,0.8993521074612001,0.10534906387329102
61.0,9.41736262223168,610.0,726.0,519.0,0.8992566131709677,0.10704207420349121
62.0,9.407945259609448,610.0,824.0,514.0,0.8991610334457835,0.10880589485168457
63.0,9.39853731434984,610.0,777.0,491.0,0.8990653682193858,0.11066293716430664
64.0,9.38913877703549,610.0,774.0,498.0,0.8989696174254821,0.11230707168579102
65.0,9.379749638258454,610.0,795.0,529.0,0.8988737809977492,0.11399984359741211
66.0,9.370369888620196,610.0,795.0,460.0,0.8987778588698327,0.11575984954833984
67.0,9.360999518731576,610.0,851.0,500.0,0.8986818509753478,0.11749887466430664
68.0,9.351638519212845,610.0,698.0,485.0,0.8985857572478786,0.1193082332611084
69.0,9.342286880693631,610.0,758.0,500.0,0.8984895776209788,0.1209568977355957
70.0,9.332944593812938,610.0,734.0,499.0,0.8983933120281711,0.12262415885925293
71.0,9.323611649219124,610.0,785.0,503.0,0.8982969604029476,0.12430810928344727
72.0,9.314288037569906,610.0,724.0,483.0,0.89820052267877,0.1259760856628418
73.0,9.304973749532335,610.0,734.0,495.0,0.8981039987890691,0.12786102294921875
