step,temperature,best_hpwl,current_hpwl,accepted_moves,boltzmann_prob,elapsed_time_sec
1.0,10.0,2478205.0,2478205.0,34263.0,0.9048374180359595,3.314018249511719e-05
2.0,9.99,2315675.0,2315698.0,12711.0,0.9047468482529377,28.427961111068726
3.0,9.98001,2238657.0,2238657.0,9882.0,0.9046561968886792,38.90420413017273
4.0,9.97002999,2190456.0,2190462.0,8242.0,0.9045654638787952,46.96257734298706
5.0,9.96005996001,2157942.0,2157945.0,7524.0,0.9044746491588648,53.669082164764404
6.0,9.95009990004999,2134926.0,2134989.0,6867.0,0.904383752664434,59.61155724525452
7.0,9.940149800149939,2116921.0,2116921.0,6575.0,0.9042927743310167,65.04827809333801
8.0,9.93020965034979,2099793.0,2099868.0,6221.0,0.9042017140940946,70.29400515556335
9.0,9.92027944069944,2087194.0,2087311.0,6007.0,0.9041105718891163,75.47789430618286
10.0,9.910359161258741,2076857.0,2076885.0,5981.0,0.9040193476514986,80.44435620307922
11.0,9.900448802097483,2067118.0,2067222.0,5824.0,0.9039280413166257,85.21994495391846
12.0,9.890548353295385,2059762.0,2059779.0,5586.0,0.9038366528198497,89.95438313484192
13.0,9.88065780494209,2051310.0,2051411.0,5641.0,0.9037451820964901,94.51275706291199
14.0,9.870777147137147,2043830.0,2043875.0,5425.0,0.9036536290818343,99.15770506858826
15.0,9.86090636999001,2037142.0,2037220.0,5443.0,0.9035619937111373,103.75546336174011
16.0,9.85104546362002,2032362.0,2032496.0,5343.0,0.9034702759196221,108.40190696716309
17.0,9.8411944181564,2028092.0,2028121.0,5275.0,0.9033784756424792,112.75447201728821
18.0,9.831353223738244,2020474.0,2020484.0,5219.0,0.9032865928148672,117.1097002029419
19.0,9.821521870514506,2015381.0,2015600.0,5124.0,0.9031946273719123,121.6556122303009
20.0,9.81170034864399,2013203.0,2013203.0,5113.0,0.9031025792487087,126.0446572303772
21.0,9.801888648295346,2008316.0,2008452.0,4937.0,0.9030104483803185,130.26345705986023
22.0,9.79208675964705,2006987.0,2007234.0,4949.0,0.9029182347017718,134.67155623435974
